entity_id,price_date,close_price,volume,market_cap,currency
ORCL-US,2025-02-12,56.3,38091086,56070.0,USD
ORCL-US,2025-02-13,56.45,48594108,56070.0,USD
ORCL-US,2025-02-14,55.32,44601744,56070.0,USD
ORCL-US,2025-02-17,54.74,7038887,56070.0,USD
ORCL-US,2025-02-18,55.44,44718718,56070.0,USD
ORCL-US,2025-02-19,55.59,43024281,56070.0,USD
ORCL-US,2025-02-20,56.36,20094685,56070.0,USD
ORCL-US,2025-02-21,55.6,7635164,56070.0,USD
ORCL-US,2025-02-24,55.37,3572116,56070.0,USD
ORCL-US,2025-02-25,56.16,48607399,56070.0,USD
ORCL-US,2025-02-26,55.59,48923011,56070.0,USD
ORCL-US,2025-02-27,55.07,13648067,56070.0,USD
ORCL-US,2025-02-28,55.42,13085824,56070.0,USD
CRM-US,2024-12-09,25.8,31171838,37884.0,USD
CRM-US,2024-12-10,25.64,13289524,37884.0,USD
CRM-US,2024-12-11,25.61,28314634,37884.0,USD
CRM-US,2024-12-12,25.44,3620586,37884.0,USD
CRM-US,2024-12-13,26.1,40014444,37884.0,USD
CRM-US,2024-12-16,25.77,8769099,37884.0,USD
CRM-US,2024-12-17,25.84,44688280,37884.0,USD
CRM-US,2024-12-18,25.43,40048338,37884.0,USD
CRM-US,2024-12-19,25.63,33975823,37884.0,USD
CRM-US,2024-12-20,25.58,791093,37884.0,USD
CRM-US,2024-12-23,25.47,29545412,37884.0,USD
CRM-US,2024-12-24,25.46,39766786,37884.0,USD
CRM-US,2024-12-25,25.01,12391854,37884.0,USD
CRM-US,2024-12-26,25.07,46927100,37884.0,USD
CRM-US,2024-12-27,24.54,9115555,37884.0,USD
CRM-US,2024-12-30,24.26,7449388,37884.0,USD
CRM-US,2024-12-31,23.9,22098569,37884.0,USD
CRM-US,2025-01-01,24.22,34330257,37884.0,USD
CRM-US,2025-01-02,24.5,41368874,37884.0,USD
CRM-US,2025-01-03,24.25,46973930,37884.0,USD
CRM-US,2025-01-06,24.28,23508864,37884.0,USD
CRM-US,2025-01-07,24.0,20241652,37884.0,USD
CRM-US,2025-01-08,23.82,28198879,37884.0,USD
CRM-US,2025-01-09,23.88,40934731,37884.0,USD
CRM-US,2025-01-10,23.71,20559720,37884.0,USD
CRM-US,2025-01-13,23.15,47576486,37884.0,USD
CRM-US,2025-01-14,22.87,49947062,37884.0,USD
CRM-US,2025-01-15,22.79,37650229,37884.0,USD
CRM-US,2025-01-16,22.64,42387177,37884.0,USD
CRM-US,2025-01-17,22.48,48441534,37884.0,USD
CRM-US,2025-01-20,22.41,45622236,37884.0,USD
CRM-US,2025-01-21,22.72,9403448,37884.0,USD
CRM-US,2025-01-22,23.21,12432808,37884.0,USD
CRM-US,2025-01-23,23.16,34315716,37884.0,USD
CRM-US,2025-01-24,22.69,48170964,37884.0,USD
CRM-US,2025-01-27,22.57,8244715,37884.0,USD
CRM-US,2025-01-28,22.61,39611466,37884.0,USD
CRM-US,2025-01-29,22.18,38794880,37884.0,USD
CRM-US,2025-01-30,22.67,45747714,37884.0,USD
CRM-US,2025-01-31,22.49,36329610,37884.0,USD
CRM-US,2025-02-03,22.35,1357014,37884.0,USD
CRM-US,2025-02-04,22.99,35579815,37884.0,USD
CRM-US,2025-02-05,23.27,4061131,37884.0,USD
CRM-US,2025-02-06,23.48,45479996,37884.0,USD
CRM-US,2025-02-07,23.75,11300191,37884.0,USD
CRM-US,2025-02-10,23.86,19734443,37884.0,USD
CRM-US,2025-02-11,23.78,4662952,37884.0,USD
CRM-US,2025-02-12,23.61,46845035,37884.0,USD
CRM-US,2025-02-13,23.66,36817444,37884.0,USD
CRM-US,2025-02-14,23.44,2668044,37884.0,USD
CRM-US,2025-02-17,23.2,41846363,37884.0,USD
CRM-US,2025-02-18,23.5,45833783,37884.0,USD
CRM-US,2025-02-19,23.46,43927450,37884.0,USD
CRM-US,2025-02-20,22.77,38166229,37884.0,USD
CRM-US,2025-02-21,22.46,47216392,37884.0,USD
CRM-US,2025-02-24,22.73,19803103,37884.0,USD
CRM-US,2025-02-25,22.7,26107576,37884.0,USD
CRM-US,2025-02-26,22.61,26508352,37884.0,USD
CRM-US,2025-02-27,22.1,46479555,37884.0,USD
CRM-US,2025-02-28,22.39,21481853,37884.0,USD
ADBE-US,2024-12-09,23.14,42145190,21505.0,USD
ADBE-US,2024-12-10,23.17,30233511,21505.0,USD
ADBE-US,2024-12-11,23.55,47786856,21505.0,USD
ADBE-US,2024-12-12,22.87,48116789,21505.0,USD
ADBE-US,2024-12-13,22.54,37182720,21505.0,USD
ADBE-US,2024-12-16,22.09,40992614,21505.0,USD
ADBE-US,2024-12-17,22.27,13485411,21505.0,USD
ADBE-US,2024-12-18,22.78,20241932,21505.0,USD
ADBE-US,2024-12-19,21.86,5497529,21505.0,USD
ADBE-US,2024-12-20,22.17,13047785,21505.0,USD
ADBE-US,2024-12-23,22.7,8509698,21505.0,USD
ADBE-US,2024-12-24,22.58,25813344,21505.0,USD
ADBE-US,2024-12-25,22.85,18232819,21505.0,USD
ADBE-US,2024-12-26,22.93,9228617,21505.0,USD
ADBE-US,2024-12-27,23.29,878838,21505.0,USD
ADBE-US,2024-12-30,23.87,22683693,21505.0,USD
ADBE-US,2024-12-31,23.05,3180367,21505.0,USD
ADBE-US,2025-01-01,23.23,10814859,21505.0,USD
ADBE-US,2025-01-02,23.66,42467646,21505.0,USD
ADBE-US,2025-01-03,23.46,41812798,21505.0,USD
ADBE-US,2025-01-06,23.63,38931702,21505.0,USD
ADBE-US,2025-01-07,23.38,37420624,21505.0,USD
ADBE-US,2025-01-08,23.01,21831156,21505.0,USD
ADBE-US,2025-01-09,23.48,35758666,21505.0,USD
ADBE-US,2025-01-10,23.53,5075245,21505.0,USD
ADBE-US,2025-01-13,23.76,34399395,21505.0,USD
ADBE-US,2025-01-14,24.01,27572861,21505.0,USD
ADBE-US,2025-01-15,24.39,6670361,21505.0,USD
ADBE-US,2025-01-16,23.96,45015623,21505.0,USD
ADBE-US,2025-01-17,24.57,22772325,21505.0,USD
ADBE-US,2025-01-20,24.43,41992108,21505.0,USD
ADBE-US,2025-01-21,24.7,36101178,21505.0,USD
ADBE-US,2025-01-22,24.24,44073793,21505.0,USD
ADBE-US,2025-01-23,24.32,1090806,21505.0,USD
ADBE-US,2025-01-24,24.58,16629472,21505.0,USD
ADBE-US,2025-01-27,24.81,43601631,21505.0,USD
ADBE-US,2025-01-28,24.43,3176116,21505.0,USD
ADBE-US,2025-01-29,24.1,46305246,21505.0,USD
ADBE-US,2025-01-30,24.37,8108402,21505.0,USD
ADBE-US,2025-01-31,24.15,26395695,21505.0,USD
ADBE-US,2025-02-03,24.13,2157973,21505.0,USD
ADBE-US,2025-02-04,24.72,35186412,21505.0,USD
ADBE-US,2025-02-05,24.88,34640667,21505.0,USD
ADBE-US,2025-02-06,24.56,30400817,21505.0,USD
ADBE-US,2025-02-07,24.26,44223317,21505.0,USD
ADBE-US,2025-02-10,24.29,13419287,21505.0,USD
ADBE-US,2025-02-11,24.24,6939527,21505.0,USD
ADBE-US,2025-02-12,24.38,11733675,21505.0,USD
ADBE-US,2025-02-13,25.01,36282837,21505.0,USD
ADBE-US,2025-02-14,24.9,991947,21505.0,USD
ADBE-US,2025-02-17,24.73,42746001,21505.0,USD
ADBE-US,2025-02-18,24.55,14805940,21505.0,USD
ADBE-US,2025-02-19,24.82,7474410,21505.0,USD
ADBE-US,2025-02-20,24.53,14296211,21505.0,USD
ADBE-US,2025-02-21,23.98,29708311,21505.0,USD
ADBE-US,2025-02-24,23.86,43889984,21505.0,USD
ADBE-US,2025-02-25,23.92,46539602,21505.0,USD
ADBE-US,2025-02-26,23.8,10818295,21505.0,USD
ADBE-US,2025-02-27,24.37,3042507,21505.0,USD
ADBE-US,2025-02-28,24.46,6373428,21505.0,USD
JPM-US,2024-12-09,165.56,37952397,177600.0,USD
JPM-US,2024-12-10,167.09,5227288,177600.0,USD
JPM-US,2024-12-11,165.53,17857570,177600.0,USD
JPM-US,2024-12-12,164.77,27855772,177600.0,USD
JPM-US,2024-12-13,162.16,29559818,177600.0,USD
JPM-US,2024-12-16,164.43,21733529,177600.0,USD
JPM-US,2024-12-17,168.15,36392127,177600.0,USD
JPM-US,2024-12-18,168.6,895870,177600.0,USD
JPM-US,2024-12-19,166.44,39799488,177600.0,USD
JPM-US,2024-12-20,163.8,3554584,177600.0,USD
JPM-US,2024-12-23,163.56,34244816,177600.0,USD
JPM-US,2024-12-24,162.7,7622635,177600.0,USD
JPM-US,2024-12-25,161.83,41205944,177600.0,USD
JPM-US,2024-12-26,165.45,6305267,177600.0,USD
JPM-US,2024-12-27,164.39,26096231,177600.0,USD
JPM-US,2024-12-30,169.96,27015601,177600.0,USD
JPM-US,2024-12-31,170.29,10990690,177600.0,USD
JPM-US,2025-01-01,169.77,36300415,177600.0,USD
JPM-US,2025-01-02,170.62,37122949,177600.0,USD
JPM-US,2025-01-03,174.83,20295669,177600.0,USD
JPM-US,2025-01-06,176.3,45952098,177600.0,USD
JPM-US,2025-01-07,175.99,49444143,177600.0,USD
JPM-US,2025-01-08,172.08,1248277,177600.0,USD
JPM-US,2025-01-09,166.93,37646379,177600.0,USD
JPM-US,2025-01-10,167.96,3303348,177600.0,USD
JPM-US,2025-01-13,167.02,837546,177600.0,USD
JPM-US,2025-01-14,164.82,37243810,177600.0,USD
JPM-US,2025-01-15,163.78,6212766,177600.0,USD
JPM-US,2025-01-16,162.45,49216830,177600.0,USD
JPM-US,2025-01-17,166.31,23575493,177600.0,USD
JPM-US,2025-01-20,167.65,34896829,177600.0,USD
JPM-US,2025-01-21,173.01,10060001,177600.0,USD
JPM-US,2025-01-22,174.04,17461213,177600.0,USD
JPM-US,2025-01-23,175.65,13541011,177600.0,USD
JPM-US,2025-01-24,178.66,38570364,177600.0,USD
JPM-US,2025-01-27,181.35,4149937,177600.0,USD
JPM-US,2025-01-28,185.16,37332774,177600.0,USD
JPM-US,2025-01-29,180.03,31454983,177600.0,USD
JPM-US,2025-01-30,179.44,45576034,177600.0,USD
JPM-US,2025-01-31,178.66,5020638,177600.0,USD
JPM-US,2025-02-03,178.71,39463114,177600.0,USD
JPM-US,2025-02-04,180.54,33194794,177600.0,USD
JPM-US,2025-02-05,183.02,45549882,177600.0,USD
JPM-US,2025-02-06,182.3,44488047,177600.0,USD
JPM-US,2025-02-07,182.58,5184794,177600.0,USD
JPM-US,2025-02-10,184.86,13485469,177600.0,USD
JPM-US,2025-02-11,183.67,41862040,177600.0,USD
JPM-US,2025-02-12,186.47,44753078,177600.0,USD
JPM-US,2025-02-13,185.25,38453552,177600.0,USD
JPM-US,2025-02-14,188.77,38541457,177600.0,USD
JPM-US,2025-02-17,187.2,29243222,177600.0,USD
JPM-US,2025-02-18,189.09,11817206,177600.0,USD
JPM-US,2025-02-19,191.28,15366338,177600.0,USD
JPM-US,2025-02-20,191.41,48294874,177600.0,USD
JPM-US,2025-02-21,191.27,24624697,177600.0,USD
JPM-US,2025-02-24,188.26,9513111,177600.0,USD
JPM-US,2025-02-25,187.23,32709165,177600.0,USD
JPM-US,2025-02-26,185.01,31561228,177600.0,USD
JPM-US,2025-02-27,180.55,33180096,177600.0,USD
JPM-US,2025-02-28,182.18,37522069,177600.0,USD
UNH-US,2024-12-09,290.52,19331816,400300.0,USD
UNH-US,2024-12-10,295.92,9895352,400300.0,USD
UNH-US,2024-12-11,298.29,49727345,400300.0,USD
UNH-US,2024-12-12,296.51,42551681,400300.0,USD
UNH-US,2024-12-13,298.16,1750257,400300.0,USD
UNH-US,2024-12-16,299.07,34536160,400300.0,USD
UNH-US,2024-12-17,293.6,39349374,400300.0,USD
UNH-US,2024-12-18,287.75,27688113,400300.0,USD
UNH-US,2024-12-19,288.2,2959963,400300.0,USD
UNH-US,2024-12-20,285.32,37516846,400300.0,USD
UNH-US,2024-12-23,284.8,36717118,400300.0,USD
UNH-US,2024-12-24,293.92,32182359,400300.0,USD
UNH-US,2024-12-25,292.58,26840118,400300.0,USD
UNH-US,2024-12-26,290.62,15485855,400300.0,USD
UNH-US,2024-12-27,295.23,20028623,400300.0,USD
UNH-US,2024-12-30,291.59,9484619,400300.0,USD
UNH-US,2024-12-31,286.58,27127801,400300.0,USD
UNH-US,2025-01-01,287.79,24918604,400300.0,USD
UNH-US,2025-01-02,281.51,41707256,400300.0,USD
UNH-US,2025-01-03,281.51,46413311,400300.0,USD
UNH-US,2025-01-06,284.16,30445347,400300.0,USD
UNH-US,2025-01-07,288.67,11185235,400300.0,USD
UNH-US,2025-01-08,293.3,44752477,400300.0,USD
UNH-US,2025-01-09,303.06,10311252,400300.0,USD
UNH-US,2025-01-10,302.69,24578361,400300.0,USD
UNH-US,2025-01-13,297.58,3212528,400300.0,USD
UNH-US,2025-01-14,298.68,4718541,400300.0,USD
UNH-US,2025-01-15,303.85,18240705,400300.0,USD
UNH-US,2025-01-16,303.02,14376373,400300.0,USD
UNH-US,2025-01-17,304.1,35254689,400300.0,USD
UNH-US,2025-01-20,307.8,32019303,400300.0,USD
UNH-US,2025-01-21,305.5,31010605,400300.0,USD
UNH-US,2025-01-22,306.55,44021759,400300.0,USD
UNH-US,2025-01-23,305.75,22248044,400300.0,USD
UNH-US,2025-01-24,315.46,43017960,400300.0,USD
UNH-US,2025-01-27,323.06,18853959,400300.0,USD
UNH-US,2025-01-28,325.09,37030714,400300.0,USD
UNH-US,2025-01-29,321.9,38762800,400300.0,USD
UNH-US,2025-01-30,325.24,25014651,400300.0,USD
UNH-US,2025-01-31,331.64,39938458,400300.0,USD
UNH-US,2025-02-03,326.35,35172660,400300.0,USD
UNH-US,2025-02-04,318.81,17383678,400300.0,USD
UNH-US,2025-02-05,311.47,35153123,400300.0,USD
UNH-US,2025-02-06,318.7,27735609,400300.0,USD
UNH-US,2025-02-07,313.01,33172726,400300.0,USD
UNH-US,2025-02-10,320.64,32853860,400300.0,USD
UNH-US,2025-02-11,321.16,9826005,400300.0,USD
UNH-US,2025-02-12,320.89,30021102,400300.0,USD
UNH-US,2025-02-13,321.96,43683010,400300.0,USD
UNH-US,2025-02-14,323.73,19344807,400300.0,USD
UNH-US,2025-02-17,324.57,24808370,400300.0,USD
UNH-US,2025-02-18,327.71,40900896,400300.0,USD
UNH-US,2025-02-19,327.31,15958280,400300.0,USD
UNH-US,2025-02-20,324.99,28324253,400300.0,USD
UNH-US,2025-02-21,328.01,32814035,400300.0,USD
UNH-US,2025-02-24,320.83,45813879,400300.0,USD
UNH-US,2025-02-25,317.64,11321053,400300.0,USD
UNH-US,2025-02-26,318.17,43936831,400300.0,USD
UNH-US,2025-02-27,318.77,3395367,400300.0,USD
UNH-US,2025-02-28,317.99,9082224,400300.0,USD
WMT-US,2024-12-09,360.66,38904342,648125.0,USD
WMT-US,2024-12-10,365.63,10355950,648125.0,USD
WMT-US,2024-12-11,369.72,12582114,648125.0,USD
WMT-US,2024-12-12,371.3,35171169,648125.0,USD
WMT-US,2024-12-13,378.69,38322871,648125.0,USD
WMT-US,2024-12-16,376.81,43290135,648125.0,USD
WMT-US,2024-12-17,385.88,44908959,648125.0,USD
WMT-US,2024-12-18,387.07,19522317,648125.0,USD
WMT-US,2024-12-19,391.02,41203263,648125.0,USD
WMT-US,2024-12-20,389.8,32136021,648125.0,USD
WMT-US,2024-12-23,392.32,28066096,648125.0,USD
WMT-US,2024-12-24,389.78,40821603,648125.0,USD
WMT-US,2024-12-25,394.72,12706038,648125.0,USD
WMT-US,2024-12-26,400.95,42323031,648125.0,USD
WMT-US,2024-12-27,398.54,49099353,648125.0,USD
WMT-US,2024-12-30,394.71,46509244,648125.0,USD
WMT-US,2024-12-31,391.25,40134226,648125.0,USD
WMT-US,2025-01-01,396.75,5119968,648125.0,USD
WMT-US,2025-01-02,397.61,7786017,648125.0,USD
WMT-US,2025-01-03,403.57,1611499,648125.0,USD
WMT-US,2025-01-06,407.23,34346994,648125.0,USD
WMT-US,2025-01-07,418.92,46427147,648125.0,USD
WMT-US,2025-01-08,415.91,6962488,648125.0,USD
WMT-US,2025-01-09,417.75,12406601,648125.0,USD
WMT-US,2025-01-10,409.32,3119699,648125.0,USD
WMT-US,2025-01-13,410.72,36163660,648125.0,USD
WMT-US,2025-01-14,407.77,32862641,648125.0,USD
WMT-US,2025-01-15,407.83,44751089,648125.0,USD
WMT-US,2025-01-16,413.63,580544,648125.0,USD
WMT-US,2025-01-17,419.92,46037347,648125.0,USD
WMT-US,2025-01-20,415.52,25355609,648125.0,USD
WMT-US,2025-01-21,409.54,3415093,648125.0,USD
WMT-US,2025-01-22,407.56,32854756,648125.0,USD
WMT-US,2025-01-23,401.56,26084348,648125.0,USD
WMT-US,2025-01-24,395.25,47255255,648125.0,USD
WMT-US,2025-01-27,404.01,39162813,648125.0,USD
WMT-US,2025-01-28,406.79,32520406,648125.0,USD
WMT-US,2025-01-29,408.8,16103675,648125.0,USD
WMT-US,2025-01-30,411.09,40650719,648125.0,USD
WMT-US,2025-01-31,409.83,36989171,648125.0,USD
WMT-US,2025-02-03,406.61,48090172,648125.0,USD
WMT-US,2025-02-04,408.88,977417,648125.0,USD
WMT-US,2025-02-05,406.29,982784,648125.0,USD
WMT-US,2025-02-06,404.98,25667829,648125.0,USD
WMT-US,2025-02-07,399.87,21699805,648125.0,USD
WMT-US,2025-02-10,392.43,27937128,648125.0,USD
WMT-US,2025-02-11,390.34,44226520,648125.0,USD
WMT-US,2025-02-12,393.04,39783528,648125.0,USD
WMT-US,2025-02-13,392.89,28924734,648125.0,USD
WMT-US,2025-02-14,404.59,38394378,648125.0,USD
WMT-US,2025-02-17,401.47,46174675,648125.0,USD
WMT-US,2025-02-18,405.21,27172696,648125.0,USD
WMT-US,2025-02-19,405.52,37917397,648125.0,USD
WMT-US,2025-02-20,399.37,32877863,648125.0,USD
WMT-US,2025-02-21,402.81,32964594,648125.0,USD
WMT-US,2025-02-24,409.9,17530729,648125.0,USD
WMT-US,2025-02-25,418.07,47844941,648125.0,USD
WMT-US,2025-02-26,417.6,27218035,648125.0,USD
WMT-US,2025-02-27,416.63,44743723,648125.0,USD
WMT-US,2025-02-28,404.52,8491710,648125.0,USD
XOM-US,2024-12-09,141.53,11357886,344582.0,USD
XOM-US,2024-12-10,142.65,7229584,344582.0,USD
XOM-US,2024-12-11,143.18,23212179,344582.0,USD
XOM-US,2024-12-12,145.34,37448544,344582.0,USD
XOM-US,2024-12-13,142.88,3993204,344582.0,USD
XOM-US,2024-12-16,140.79,11286945,344582.0,USD
XOM-US,2024-12-17,138.53,6612851,344582.0,USD
XOM-US,2024-12-18,140.47,10252826,344582.0,USD
XOM-US,2024-12-19,137.7,6415021,344582.0,USD
XOM-US,2024-12-20,138.24,4800366,344582.0,USD
XOM-US,2024-12-23,138.11,41371235,344582.0,USD
XOM-US,2024-12-24,140.14,3033717,344582.0,USD
XOM-US,2024-12-25,139.41,27386821,344582.0,USD
XOM-US,2024-12-26,134.68,41702533,344582.0,USD
XOM-US,2024-12-27,133.8,40595705,344582.0,USD
XOM-US,2024-12-30,132.47,4356278,344582.0,USD
XOM-US,2024-12-31,135.98,43469222,344582.0,USD
XOM-US,2025-01-01,134.76,33676500,344582.0,USD
XOM-US,2025-01-02,133.54,44582753,344582.0,USD
XOM-US,2025-01-03,134.08,35272678,344582.0,USD
XOM-US,2025-01-06,134.0,40732764,344582.0,USD
XOM-US,2025-01-07,134.56,34762286,344582.0,USD
XOM-US,2025-01-08,133.14,11873804,344582.0,USD
XOM-US,2025-01-09,133.03,45733010,344582.0,USD
XOM-US,2025-01-10,134.51,519278,344582.0,USD
XOM-US,2025-01-13,134.89,11065939,344582.0,USD
XOM-US,2025-01-14,136.32,27305541,344582.0,USD
XOM-US,2025-01-15,137.21,24197996,344582.0,USD
XOM-US,2025-01-16,136.24,13942602,344582.0,USD
XOM-US,2025-01-17,134.45,35245124,344582.0,USD
XOM-US,2025-01-20,137.62,6550928,344582.0,USD
XOM-US,2025-01-21,137.98,37382538,344582.0,USD
XOM-US,2025-01-22,137.18,39619932,344582.0,USD
XOM-US,2025-01-23,141.0,23860276,344582.0,USD
XOM-US,2025-01-24,138.81,15686434,344582.0,USD
XOM-US,2025-01-27,141.98,41192359,344582.0,USD
XOM-US,2025-01-28,144.31,27609059,344582.0,USD
XOM-US,2025-01-29,143.8,39081337,344582.0,USD
XOM-US,2025-01-30,145.18,34473063,344582.0,USD
XOM-US,2025-01-31,145.27,7644742,344582.0,USD
XOM-US,2025-02-03,142.91,23314724,344582.0,USD
XOM-US,2025-02-04,142.04,8352340,344582.0,USD
XOM-US,2025-02-05,143.82,36598085,344582.0,USD
XOM-US,2025-02-06,138.76,39080475,344582.0,USD
XOM-US,2025-02-07,138.8,25805429,344582.0,USD
XOM-US,2025-02-10,141.09,38293605,344582.0,USD
XOM-US,2025-02-11,139.56,23294247,344582.0,USD
XOM-US,2025-02-12,139.76,31292796,344582.0,USD
XOM-US,2025-02-13,137.94,2335474,344582.0,USD
XOM-US,2025-02-14,133.98,32844470,344582.0,USD
XOM-US,2025-02-17,134.58,43024323,344582.0,USD
XOM-US,2025-02-18,135.12,15289607,344582.0,USD
XOM-US,2025-02-19,134.51,21688328,344582.0,USD
XOM-US,2025-02-20,133.25,28177438,344582.0,USD
XOM-US,2025-02-21,135.6,1152512,344582.0,USD
XOM-US,2025-02-24,134.97,47531136,344582.0,USD
XOM-US,2025-02-25,135.76,6741757,344582.0,USD
XOM-US,2025-02-26,134.46,27271781,344582.0,USD
XOM-US,2025-02-27,132.78,5602207,344582.0,USD
XOM-US,2025-02-28,129.54,37715321,344582.0,USD
JNJ-US,2024-12-09,42.82,39001202,85159.0,USD
JNJ-US,2024-12-10,42.92,18557370,85159.0,USD
JNJ-US,2024-12-11,43.37,13261924,85159.0,USD
JNJ-US,2024-12-12,44.36,33987278,85159.0,USD
JNJ-US,2024-12-13,44.34,16744137,85159.0,USD
JNJ-US,2024-12-16,43.86,18311053,85159.0,USD
JNJ-US,2024-12-17,44.0,17256776,85159.0,USD
JNJ-US,2024-12-18,44.44,42013335,85159.0,USD
JNJ-US,2024-12-19,43.73,8544909,85159.0,USD
JNJ-US,2024-12-20,44.64,5767211,85159.0,USD
JNJ-US,2024-12-23,44.21,41693231,85159.0,USD
JNJ-US,2024-12-24,43.35,944507,85159.0,USD
JNJ-US,2024-12-25,43.44,3336230,85159.0,USD
JNJ-US,2024-12-26,42.64,32866073,85159.0,USD
JNJ-US,2024-12-27,42.27,39055342,85159.0,USD
JNJ-US,2024-12-30,42.68,18937021,85159.0,USD
JNJ-US,2024-12-31,40.85,34801597,85159.0,USD
JNJ-US,2025-01-01,40.96,19308374,85159.0,USD
JNJ-US,2025-01-02,40.16,9106440,85159.0,USD
JNJ-US,2025-01-03,40.77,4133822,85159.0,USD
JNJ-US,2025-01-06,40.15,36790322,85159.0,USD
JNJ-US,2025-01-07,40.06,2685242,85159.0,USD
JNJ-US,2025-01-08,39.47,46559406,85159.0,USD
JNJ-US,2025-01-09,39.47,12230653,85159.0,USD
JNJ-US,2025-01-10,39.2,35276158,85159.0,USD
JNJ-US,2025-01-13,39.29,31374814,85159.0,USD
JNJ-US,2025-01-14,39.27,45738290,85159.0,USD
JNJ-US,2025-01-15,39.35,14643353,85159.0,USD
JNJ-US,2025-01-16,39.16,24766721,85159.0,USD
JNJ-US,2025-01-17,39.36,41622841,85159.0,USD
JNJ-US,2025-01-20,39.62,18139500,85159.0,USD
JNJ-US,2025-01-21,39.34,16414139,85159.0,USD
JNJ-US,2025-01-22,39.17,23524813,85159.0,USD
JNJ-US,2025-01-23,40.65,25056754,85159.0,USD
JNJ-US,2025-01-24,40.92,28624851,85159.0,USD
JNJ-US,2025-01-27,41.53,47524028,85159.0,USD
JNJ-US,2025-01-28,41.55,27383314,85159.0,USD
JNJ-US,2025-01-29,40.96,19265620,85159.0,USD
JNJ-US,2025-01-30,40.21,39147506,85159.0,USD
JNJ-US,2025-01-31,40.47,46537480,85159.0,USD
JNJ-US,2025-02-03,40.52,18615977,85159.0,USD
JNJ-US,2025-02-04,40.8,16324617,85159.0,USD
JNJ-US,2025-02-05,39.68,13657579,85159.0,USD
JNJ-US,2025-02-06,39.3,10287407,85159.0,USD
JNJ-US,2025-02-07,39.61,32241621,85159.0,USD
JNJ-US,2025-02-10,38.69,1153794,85159.0,USD
JNJ-US,2025-02-11,39.01,42822338,85159.0,USD
JNJ-US,2025-02-12,39.64,35195750,85159.0,USD
JNJ-US,2025-02-13,39.14,33156528,85159.0,USD
JNJ-US,2025-02-14,39.04,20634953,85159.0,USD
JNJ-US,2025-02-17,39.05,3701717,85159.0,USD
JNJ-US,2025-02-18,40.22,27236299,85159.0,USD
JNJ-US,2025-02-19,40.52,14959767,85159.0,USD
JNJ-US,2025-02-20,40.75,17565091,85159.0,USD
JNJ-US,2025-02-21,39.91,30689245,85159.0,USD
JNJ-US,2025-02-24,40.04,22958420,85159.0,USD
JNJ-US,2025-02-25,40.02,37912620,85159.0,USD
JNJ-US,2025-02-26,40.6,17794949,85159.0,USD
JNJ-US,2025-02-27,40.26,24061283,85159.0,USD
JNJ-US,2025-02-28,40.79,46106234,85159.0,USD
V-US,2024-12-09,16.55,36633979,35926.0,USD
V-US,2024-12-10,16.39,12213102,35926.0,USD
V-US,2024-12-11,16.6,22316439,35926.0,USD
V-US,2024-12-12,16.58,45677206,35926.0,USD
V-US,2024-12-13,16.15,30492972,35926.0,USD
V-US,2024-12-16,16.13,5761839,35926.0,USD
V-US,2024-12-17,15.99,42893487,35926.0,USD
V-US,2024-12-18,16.13,10220607,35926.0,USD
V-US,2024-12-19,16.37,23141746,35926.0,USD
V-US,2024-12-20,16.11,28807625,35926.0,USD
V-US,2024-12-23,15.9,5287820,35926.0,USD
V-US,2024-12-24,15.68,5809111,35926.0,USD
V-US,2024-12-25,15.77,21765338,35926.0,USD
V-US,2024-12-26,15.92,44322967,35926.0,USD
V-US,2024-12-27,15.88,43761346,35926.0,USD
V-US,2024-12-30,16.07,27038557,35926.0,USD
V-US,2024-12-31,16.04,24871579,35926.0,USD
V-US,2025-01-01,16.3,39887519,35926.0,USD
V-US,2025-01-02,16.04,11728528,35926.0,USD
V-US,2025-01-03,16.01,12840393,35926.0,USD
V-US,2025-01-06,16.09,16245564,35926.0,USD
V-US,2025-01-07,16.0,44927581,35926.0,USD
V-US,2025-01-08,16.0,5873053,35926.0,USD
V-US,2025-01-09,16.4,14631213,35926.0,USD
V-US,2025-01-10,16.46,4781035,35926.0,USD
V-US,2025-01-13,16.56,32254961,35926.0,USD
V-US,2025-01-14,16.52,27143059,35926.0,USD
V-US,2025-01-15,16.5,35663889,35926.0,USD
V-US,2025-01-16,16.52,18112873,35926.0,USD
V-US,2025-01-17,16.42,41980134,35926.0,USD
V-US,2025-01-20,16.63,26662136,35926.0,USD
V-US,2025-01-21,16.93,21261513,35926.0,USD
V-US,2025-01-22,16.99,30239992,35926.0,USD
V-US,2025-01-23,17.41,42542407,35926.0,USD
V-US,2025-01-24,17.64,11949308,35926.0,USD
V-US,2025-01-27,17.87,2417387,35926.0,USD
V-US,2025-01-28,18.13,22323890,35926.0,USD
V-US,2025-01-29,18.19,32454203,35926.0,USD
V-US,2025-01-30,17.65,18781422,35926.0,USD
V-US,2025-01-31,17.77,37312250,35926.0,USD
V-US,2025-02-03,17.11,47316678,35926.0,USD
V-US,2025-02-04,17.35,36690976,35926.0,USD
V-US,2025-02-05,17.51,42848882,35926.0,USD
V-US,2025-02-06,17.83,43171247,35926.0,USD
V-US,2025-02-07,18.04,43435345,35926.0,USD
V-US,2025-02-10,17.84,43418014,35926.0,USD
V-US,2025-02-11,17.28,32823097,35926.0,USD
V-US,2025-02-12,17.16,36716514,35926.0,USD
